,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,month_sold,age
449,3,2.25,2590,1.0,0.0,0.0,5,8,11,45
450,3,4.5,3970,2.0,0.0,2.0,3,10,5,45
451,3,1.75,1220,1.0,0.0,0.0,3,7,12,57
452,3,1.0,1400,1.0,0.0,0.0,4,6,2,46
453,3,2.75,2360,1.0,0.0,0.0,4,8,4,39
454,3,1.75,1870,1.0,0.0,0.0,4,8,10,62
455,3,2.5,2830,2.0,0.0,0.0,3,9,5,21
456,3,2.5,2260,2.0,0.0,0.0,3,8,1,28
457,3,3.0,1970,2.0,1.0,3.0,4,9,11,42
458,4,2.5,3140,1.0,0.0,2.0,5,9,6,56
459,3,1.75,1240,1.0,0.0,0.0,5,7,1,36
460,4,3.5,3450,2.0,0.0,0.0,3,10,6,15
461,3,2.25,2570,2.0,0.0,0.0,4,8,3,33
462,3,2.0,1510,2.0,0.0,0.0,3,7,11,37
463,4,2.25,2390,2.0,0.0,0.0,3,9,12,34
464,3,1.0,980,1.0,0.0,0.0,3,6,11,69
465,1,0.75,430,1.0,0.0,0.0,2,4,5,110
466,3,1.75,1480,1.0,0.0,0.0,3,7,12,68
467,4,2.5,1850,2.0,0.0,0.0,3,8,10,25
468,3,2.0,2270,1.0,0.0,0.0,4,7,1,75
469,3,2.5,1810,2.0,0.0,0.0,3,8,1,29
470,2,2.0,1610,2.0,0.0,0.0,3,6,6,92
471,3,4.25,3840,2.0,0.0,0.0,3,10,2,22
472,4,2.75,4110,2.0,0.0,1.0,3,9,11,94
473,4,3.25,4190,2.0,0.0,0.0,3,11,10,22
474,4,2.75,3390,2.0,0.0,0.0,3,9,8,11
475,4,2.25,1890,2.0,0.0,0.0,3,7,8,19
476,3,2.5,1610,2.0,0.0,2.0,3,9,7,17
477,3,1.5,1050,1.0,0.0,0.0,3,7,9,73
478,2,1.0,630,1.0,0.0,0.0,3,5,4,104
479,4,2.75,2910,1.0,0.0,2.0,3,8,7,47
480,4,1.75,1700,1.0,0.0,0.0,3,7,11,67
481,3,2.5,1950,2.0,0.0,0.0,4,9,6,32
482,3,3.0,2990,2.0,0.0,0.0,4,8,3,49
483,3,1.5,1350,1.0,0.0,2.0,3,7,10,72
484,4,3.25,4860,2.5,0.0,0.0,3,9,4,29
485,4,2.5,2160,1.0,0.0,0.0,4,8,4,44
486,6,3.5,4860,2.0,0.0,0.0,3,11,7,24
487,2,2.0,890,1.0,0.0,0.0,3,6,7,105
488,4,2.75,2810,2.0,0.0,0.0,3,9,12,20
489,5,2.5,3400,2.0,0.0,1.0,4,8,2,45
490,4,1.5,1580,1.0,0.0,0.0,4,7,11,59
491,3,2.0,1680,1.0,0.0,1.0,4,7,2,35
492,3,1.75,1300,1.0,0.0,0.0,5,7,1,54
493,5,2.5,2820,2.0,0.0,0.0,4,7,10,62
494,3,2.0,1510,1.0,0.0,0.0,3,7,6,50
495,2,2.5,1230,2.0,0.0,0.0,3,8,5,18
496,4,2.0,2110,2.0,0.0,0.0,3,9,1,97
497,3,2.75,3080,1.0,0.0,2.0,4,7,9,64
498,2,1.5,1490,1.5,0.0,0.0,4,7,8,122
499,3,2.5,2120,2.0,0.0,0.0,3,7,11,22
500,4,2.5,3180,2.0,0.0,0.0,3,9,5,19
501,2,1.0,1490,1.0,0.0,0.0,3,7,5,93
502,3,2.0,1930,1.0,0.0,0.0,4,8,5,56
503,4,2.5,2770,2.0,0.0,0.0,3,10,10,23
504,3,1.5,1670,1.0,0.0,0.0,4,7,2,59
505,2,1.75,1330,1.0,0.0,0.0,3,7,5,29
506,3,1.0,1210,1.5,0.0,0.0,4,7,5,98
507,3,1.0,1190,1.0,0.0,0.0,4,7,2,81
508,2,1.0,1540,1.0,0.0,0.0,4,7,5,76
509,4,3.75,4030,2.0,0.0,0.0,3,10,6,16
510,4,1.75,2430,1.0,0.0,0.0,4,8,5,41
511,4,2.5,2600,2.0,0.0,0.0,3,8,3,17
512,5,3.5,4410,2.0,0.0,0.0,4,9,7,32
513,4,1.0,1330,1.5,0.0,0.0,3,7,11,73
514,3,1.75,1900,1.0,0.0,0.0,5,7,8,71
515,2,1.0,1100,1.0,0.0,0.0,4,7,3,72
516,3,1.0,1980,1.5,0.0,0.0,3,6,10,90
517,3,2.5,2400,2.0,0.0,0.0,3,9,5,21
518,4,2.25,4760,2.5,0.0,0.0,5,9,11,106
519,4,3.25,3180,2.0,0.0,0.0,3,10,8,17
520,3,1.0,1190,1.0,0.0,0.0,5,6,3,64
521,2,1.0,630,1.0,0.0,0.0,3,6,9,79
522,5,3.0,2530,1.0,0.0,0.0,3,8,3,17
523,4,1.5,1690,1.0,0.0,0.0,4,5,11,92
524,2,1.0,940,1.0,0.0,0.0,3,6,8,71
525,2,2.0,1240,1.0,0.0,0.0,4,7,11,70
526,4,2.5,3040,2.0,0.0,0.0,3,7,6,19
527,6,5.0,6050,2.0,0.0,3.0,3,11,6,21
528,4,1.0,1590,1.5,0.0,0.0,3,6,11,78
529,3,1.75,2500,1.0,0.0,0.0,3,9,10,38
530,3,2.5,1780,1.0,0.0,0.0,3,7,4,44
531,2,1.5,1360,2.0,0.0,0.0,3,7,5,44
532,4,3.25,4740,2.0,0.0,0.0,3,10,2,35
533,3,1.5,1010,1.0,0.0,0.0,4,7,6,60
534,3,1.0,1040,1.0,0.0,0.0,4,6,2,51
535,3,2.25,1610,2.0,0.0,0.0,4,7,2,37
536,4,1.75,1570,1.0,0.0,0.0,3,7,5,43
537,2,2.0,1510,1.0,0.0,0.0,4,7,12,122
538,3,2.0,1360,1.0,0.0,0.0,3,7,4,28
539,4,2.5,1970,2.0,0.0,0.0,3,8,3,23
540,3,2.5,5403,2.0,1.0,4.0,4,12,2,46
541,4,2.5,1560,2.0,0.0,0.0,3,7,10,19
542,4,1.75,2320,1.0,0.0,0.0,4,8,10,49
543,3,2.25,2120,1.0,0.0,0.0,3,8,9,55
544,3,2.25,2120,2.0,0.0,0.0,4,8,11,39
545,4,2.5,3350,2.0,0.0,0.0,3,11,4,34
546,4,2.5,2380,2.0,0.0,0.0,4,10,5,31
547,2,2.0,1070,2.0,0.0,0.0,3,9,3,14
548,4,2.75,2300,1.0,0.0,0.0,4,7,9,43
549,2,1.0,1320,1.0,0.0,0.0,4,6,5,79
550,3,1.75,2180,1.0,0.0,2.0,4,7,7,76
551,3,3.0,4380,2.0,0.0,3.0,5,10,10,70
552,3,1.75,1790,2.0,0.0,0.0,3,7,5,73
553,2,1.0,750,1.0,0.0,0.0,4,6,9,79
554,3,1.5,1300,1.0,0.0,0.0,5,7,11,66
555,4,2.5,2990,2.0,0.0,3.0,3,9,7,23
556,7,3.5,4640,2.0,0.0,1.0,3,11,6,57
557,4,1.0,1400,1.5,0.0,0.0,3,7,7,63
558,6,1.75,2750,2.0,0.0,0.0,4,8,4,49
559,4,2.5,2050,2.0,0.0,0.0,3,7,10,24
560,4,3.0,2230,1.0,0.0,0.0,3,7,10,44
561,4,2.25,2340,1.0,0.0,0.0,4,8,7,40
562,3,2.5,2870,2.0,0.0,0.0,3,9,12,8
563,4,2.5,4120,2.0,0.0,0.0,3,10,6,25
564,3,1.75,2080,1.0,0.0,0.0,3,7,12,62
565,3,2.5,1840,2.0,0.0,0.0,3,7,7,14
566,3,1.0,1180,1.5,0.0,0.0,4,6,12,63
567,5,2.75,2160,1.5,0.0,0.0,5,7,8,95
568,3,1.0,1180,1.5,0.0,0.0,3,8,10,115
569,2,0.75,1160,1.0,0.0,0.0,4,6,12,85
570,4,2.5,1830,2.0,0.0,0.0,3,7,7,19
571,4,4.0,3200,2.0,0.0,0.0,3,10,1,18
572,5,3.0,2560,1.5,0.0,0.0,4,7,4,95
573,5,2.75,2550,1.5,0.0,0.0,5,8,6,120
574,3,1.75,1330,1.0,0.0,0.0,3,7,1,41
575,2,1.0,1220,1.0,0.0,0.0,4,7,12,59
576,3,2.5,1805,2.0,0.0,0.0,3,7,12,13
577,4,4.0,6050,2.5,0.0,2.0,3,9,12,13
578,4,2.5,2320,2.0,0.0,0.0,3,8,1,18
579,3,1.0,1384,1.0,0.0,0.0,4,6,12,57
580,3,2.5,2720,2.0,0.0,0.0,3,9,5,17
581,3,1.5,1820,1.0,0.0,0.0,4,7,8,60
582,2,2.25,2130,1.5,0.0,4.0,4,7,7,81
583,4,2.25,2060,2.0,0.0,0.0,3,7,10,47
584,4,1.75,1420,1.0,0.0,0.0,4,7,11,41
585,3,1.75,1510,1.0,0.0,0.0,3,7,7,37
586,3,2.5,2160,1.5,0.0,0.0,3,8,8,119
587,3,2.5,3180,2.0,0.0,0.0,4,11,7,44
588,3,2.25,2110,2.0,0.0,0.0,4,8,9,37
589,3,2.0,2060,1.5,0.0,0.0,5,8,3,91
590,3,1.5,1830,1.0,0.0,0.0,3,7,9,41
591,3,1.75,1820,1.0,0.0,0.0,4,7,10,56
592,3,2.5,1610,2.0,0.0,0.0,3,8,3,16
593,4,2.5,1780,2.0,0.0,0.0,3,7,9,16
594,4,2.5,1840,2.0,0.0,0.0,3,7,2,26
595,3,1.75,1460,1.0,0.0,0.0,3,7,6,25
596,2,2.5,1400,2.0,0.0,0.0,3,8,7,15
597,3,2.5,3370,2.0,0.0,2.0,3,9,10,18
598,4,3.0,3590,2.0,0.0,0.0,3,9,10,25
599,4,2.25,3200,2.0,0.0,0.0,4,9,8,60
600,2,1.75,1670,1.0,0.0,0.0,3,8,10,18
601,4,2.0,2420,1.0,0.0,0.0,3,9,2,38
602,3,1.75,1430,2.0,0.0,0.0,3,7,8,28
603,3,1.75,1440,1.0,0.0,0.0,3,7,8,42
604,3,2.25,1450,2.0,0.0,0.0,3,7,2,37
605,4,2.75,3550,1.0,0.0,0.0,5,8,4,56
606,2,3.0,1270,2.0,0.0,0.0,3,8,5,22
607,2,1.0,940,1.0,0.0,0.0,3,7,2,73
608,3,2.0,1670,1.0,0.0,0.0,3,7,11,32
609,4,3.5,3100,2.0,0.0,0.0,3,8,4,26
610,2,2.5,1100,3.0,0.0,0.0,3,7,12,25
611,3,2.0,1870,1.0,0.0,0.0,4,8,11,97
612,3,2.5,1930,2.0,0.0,0.0,4,8,9,32
613,3,2.75,2540,2.0,0.0,0.0,3,9,6,17
614,3,1.75,1280,1.5,0.0,0.0,4,7,6,34
615,3,2.25,1820,1.0,0.0,0.0,3,7,1,55
616,3,2.25,1490,2.0,0.0,0.0,3,7,5,41
617,3,2.5,1880,2.0,0.0,0.0,3,8,9,34
618,3,1.0,1250,1.0,0.0,0.0,3,7,1,51
619,3,2.0,1440,1.0,0.0,0.0,3,8,6,39
620,3,2.5,1920,2.0,0.0,0.0,3,7,4,33
621,3,2.5,2060,1.0,0.0,0.0,3,7,6,46
622,3,1.5,1210,1.0,0.0,0.0,4,7,10,64
623,2,1.75,1760,1.0,0.0,0.0,4,7,2,95
624,3,1.0,990,1.0,0.0,0.0,4,6,5,75
625,3,1.0,960,1.0,0.0,0.0,4,6,8,78
626,3,2.5,1660,3.0,0.0,0.0,3,9,8,8
627,3,1.75,1900,1.0,0.0,1.0,4,8,4,81
628,3,2.25,1270,1.0,0.0,0.0,3,7,10,52
629,4,2.25,3250,2.0,0.0,0.0,4,9,5,39
630,3,1.0,960,1.0,0.0,0.0,5,6,5,40
631,2,1.75,1330,1.0,0.0,0.0,4,7,6,108
632,3,1.75,2080,1.0,0.0,0.0,5,7,12,54
633,3,2.5,2690,1.0,0.0,3.0,3,8,9,65
634,2,1.0,890,1.0,0.0,0.0,3,7,9,112
635,3,1.75,1070,1.0,0.0,0.0,3,7,6,45
636,3,1.0,1200,1.0,0.0,0.0,4,6,8,69
637,3,1.5,1360,2.0,0.0,0.0,5,7,1,73
638,3,2.0,2050,1.0,0.0,0.0,3,8,7,29
639,3,1.5,3000,2.0,0.0,0.0,5,9,4,98
640,2,2.0,1300,1.0,0.0,0.0,3,7,3,59
641,4,2.5,2250,1.0,0.0,0.0,3,7,7,40
642,5,2.75,3740,1.0,0.0,0.0,4,8,3,44
643,3,2.5,1660,3.0,0.0,1.0,3,9,5,7
644,3,2.5,2360,2.0,0.0,0.0,3,7,9,19
645,3,1.75,1760,1.0,0.0,0.0,3,7,4,35
646,3,1.75,1680,1.5,0.0,0.0,3,7,3,106
647,3,1.75,1320,1.0,0.0,0.0,3,7,7,104
648,1,1.0,870,1.0,0.0,0.0,3,6,11,83
649,4,1.0,1260,1.5,0.0,0.0,3,6,4,97
650,3,1.0,1000,1.0,0.0,0.0,3,6,11,78
651,4,1.75,2020,1.0,0.0,0.0,4,8,11,46
652,3,1.0,1920,1.0,0.0,2.0,3,7,5,70
653,3,2.0,2150,1.5,0.0,0.0,4,7,4,111
654,3,2.5,1470,2.0,0.0,0.0,3,7,7,23
655,3,2.5,3180,2.0,0.0,2.0,3,10,4,31
656,3,2.5,3930,1.0,1.0,4.0,4,8,11,65
657,3,1.0,990,1.0,0.0,0.0,3,6,5,79
658,4,3.5,2770,2.0,0.0,0.0,3,8,1,21
659,3,1.5,1250,1.0,0.0,0.0,4,7,9,69
660,3,1.75,1140,1.0,0.0,0.0,3,7,3,36
661,4,2.5,2250,1.0,0.0,0.0,3,7,11,55
662,3,2.5,1640,2.0,0.0,0.0,3,7,1,53
663,3,1.5,1255,3.0,0.0,0.0,3,7,5,18
664,3,1.0,1290,1.0,0.0,0.0,3,7,11,46
665,3,1.75,1300,1.0,0.0,0.0,3,7,11,36
666,3,1.5,1220,3.0,0.0,0.0,3,8,5,15
667,4,2.5,2630,3.0,0.0,0.0,3,8,9,20
668,3,1.5,1950,1.0,0.0,0.0,4,8,7,63
669,4,3.25,3160,2.0,0.0,0.0,5,9,8,57
670,3,1.75,1550,1.0,0.0,0.0,4,7,6,73
671,4,2.5,1700,1.0,0.0,0.0,4,7,9,82
672,4,2.75,2510,1.0,0.0,0.0,5,8,3,44
673,4,1.75,1800,2.0,0.0,3.0,4,8,7,101
674,3,1.75,1800,1.0,0.0,0.0,3,8,8,54
675,3,2.25,1870,1.0,0.0,0.0,3,7,7,47
676,2,1.0,1010,1.0,0.0,0.0,4,7,6,97
677,2,1.5,1120,1.0,0.0,0.0,3,6,1,98
678,3,1.0,2090,1.0,0.0,2.0,3,8,9,53
679,4,3.5,4370,2.0,0.0,0.0,3,11,7,21
680,3,2.0,1440,1.0,0.0,0.0,4,7,8,41
681,4,3.0,2580,2.0,0.0,0.0,3,8,5,38
682,4,2.5,3190,2.0,0.0,0.0,3,10,6,16
683,4,3.5,2380,2.0,0.0,0.0,4,7,10,27
684,4,1.0,1420,1.5,0.0,0.0,3,7,10,92
685,5,2.75,2990,2.0,0.0,0.0,3,9,1,8
686,3,2.5,2680,2.0,0.0,0.0,3,8,5,32
687,4,2.5,2730,2.0,0.0,0.0,3,7,3,16
688,3,1.0,1220,1.0,0.0,0.0,3,6,9,76
689,3,1.0,1500,1.0,0.0,0.0,3,7,2,55
690,3,1.75,1830,1.0,0.0,1.0,3,8,8,64
691,5,2.5,4570,2.0,0.0,0.0,5,10,9,57
692,4,2.25,2470,2.0,0.0,0.0,3,8,7,39
693,2,1.0,800,1.0,0.0,0.0,3,6,3,95
694,4,2.5,2900,2.0,0.0,0.0,3,9,7,30
695,3,2.0,1410,1.0,0.0,0.0,3,7,6,37
696,5,2.5,2830,1.0,0.0,1.0,5,8,12,43
697,4,1.75,1680,1.0,0.0,0.0,3,7,9,45
698,3,1.75,1760,1.0,0.0,0.0,3,7,6,43
699,4,2.25,2240,2.0,0.0,0.0,3,8,10,46
700,2,1.0,1380,1.5,0.0,2.0,3,5,4,117
701,2,1.0,820,1.0,0.0,0.0,3,6,5,69
702,4,2.0,2180,1.0,0.0,0.0,2,6,11,72
703,4,2.0,1400,1.0,0.0,0.0,3,7,12,122
704,2,1.0,880,1.0,0.0,0.0,3,5,8,94
705,2,1.0,1060,1.0,0.0,2.0,4,6,8,76
706,3,1.75,1530,1.0,0.0,0.0,4,7,4,38
707,4,1.75,2480,1.0,0.0,3.0,3,8,10,64
708,3,1.75,1490,1.0,0.0,0.0,5,6,8,55
709,3,2.5,3660,2.0,0.0,2.0,4,9,7,33
710,4,2.5,2340,2.0,0.0,0.0,3,8,6,29
711,3,1.75,1450,1.0,0.0,0.0,4,7,9,41
712,4,2.5,2210,2.0,0.0,0.0,3,9,7,32
713,4,1.0,1130,1.0,0.0,0.0,4,7,9,53
714,5,1.75,1550,1.0,0.0,0.0,3,7,3,61
715,4,1.75,1710,1.0,0.0,0.0,5,7,12,54
716,3,1.5,1010,1.0,0.0,0.0,5,7,7,68
717,6,2.25,2660,2.0,0.0,0.0,3,7,7,85
718,6,2.25,2660,2.0,0.0,0.0,3,7,1,85
719,3,2.0,1300,1.0,0.0,0.0,3,7,4,28
720,3,2.5,1670,2.0,0.0,0.0,3,7,8,20
721,2,1.0,960,1.0,0.0,0.0,5,7,7,111
722,4,3.25,4670,2.0,0.0,0.0,4,12,8,34
723,3,2.5,2140,2.0,0.0,0.0,3,8,4,15
724,5,3.0,2520,1.0,0.0,0.0,3,8,9,18
725,3,1.5,1650,1.0,0.0,0.0,5,7,6,44
726,2,1.75,1440,1.0,0.0,0.0,4,8,6,44
727,2,1.0,1050,1.0,0.0,0.0,3,7,9,72
728,3,1.75,1470,1.0,0.0,0.0,3,7,11,39
729,4,2.25,4230,2.0,0.0,0.0,3,11,5,33
730,3,1.75,1970,1.0,0.0,3.0,5,8,6,46
731,3,2.25,1540,2.0,0.0,0.0,3,7,9,30
732,3,2.75,2090,2.0,0.0,0.0,3,8,5,10
733,3,2.0,2380,2.0,0.0,0.0,4,8,7,88
734,4,2.5,2156,2.0,0.0,0.0,3,9,1,10
735,4,2.25,2070,2.0,0.0,0.0,4,8,10,36
736,3,1.0,1910,1.0,0.0,0.0,4,8,2,71
737,3,1.75,1920,1.0,0.0,0.0,4,8,8,45
738,3,3.25,3400,2.0,0.0,0.0,4,9,11,85
739,3,2.0,1400,1.0,0.0,0.0,3,7,11,48
740,4,2.5,2210,2.0,0.0,0.0,3,8,7,25
741,2,1.75,1170,1.0,0.0,0.0,3,6,12,93
742,3,2.0,2100,1.0,0.0,0.0,4,9,11,27
743,3,1.0,1160,1.0,0.0,0.0,3,7,9,55
744,3,1.0,1500,1.0,0.0,0.0,3,6,6,97
745,4,2.5,2940,2.0,0.0,0.0,3,8,1,22
746,4,1.75,2010,1.0,0.0,1.0,4,7,7,59
747,3,2.5,2170,2.0,0.0,0.0,3,7,6,19
748,3,1.5,1430,1.0,0.0,3.0,4,7,2,82
749,4,1.5,1510,1.0,0.0,0.0,3,7,9,52
750,3,1.0,1150,1.0,0.0,0.0,3,6,4,70
751,3,1.75,2150,1.0,0.0,4.0,5,8,12,62
752,3,1.0,1370,1.0,0.0,0.0,5,7,7,78
753,2,2.5,2380,1.0,0.0,0.0,3,8,8,12
754,3,1.75,1370,1.0,0.0,0.0,5,7,6,111
755,3,1.75,1600,1.0,0.0,0.0,3,7,9,43
756,5,3.5,3750,1.0,0.0,2.0,4,9,7,41
757,2,2.25,3950,2.0,0.0,4.0,3,10,1,31
758,4,2.25,2400,1.0,0.0,0.0,4,9,2,58
759,5,1.5,2830,2.5,0.0,0.0,4,8,10,104
760,4,2.5,2440,2.0,0.0,0.0,3,8,5,26
761,3,2.25,1190,2.0,0.0,0.0,3,8,9,14
762,3,2.0,1400,1.0,0.0,0.0,3,7,3,25
763,4,2.75,2730,2.0,0.0,0.0,3,7,2,17
764,3,2.75,2390,1.0,0.0,0.0,5,7,12,39
765,3,2.25,2060,2.0,0.0,0.0,3,8,11,38
766,4,2.25,2490,1.0,0.0,0.0,4,8,3,61
767,3,1.75,1100,1.0,0.0,0.0,5,7,7,38
768,4,2.5,2430,1.0,0.0,0.0,5,8,1,57
769,3,2.5,3170,2.0,0.0,0.0,3,10,6,27
770,4,2.5,2640,2.0,0.0,0.0,3,8,6,35
771,3,1.5,1130,1.0,0.0,0.0,4,7,11,61
772,5,2.0,1940,1.5,0.0,0.0,3,7,6,65
773,2,2.0,1100,1.5,0.0,0.0,3,7,5,110
774,3,1.0,1200,1.0,0.0,0.0,4,7,2,67
775,3,2.25,2000,1.0,0.0,0.0,4,8,5,59
776,3,2.5,1890,2.0,0.0,0.0,3,8,6,20
777,4,2.0,1910,1.0,0.0,0.0,3,7,10,112
778,4,2.5,2710,2.0,0.0,0.0,3,9,5,24
779,5,4.25,4860,1.5,0.0,1.0,5,10,6,117
780,3,1.0,1250,1.0,0.0,0.0,5,7,2,55
781,3,1.75,1590,1.5,0.0,0.0,5,6,6,84
782,3,1.5,1240,2.0,0.0,0.0,3,8,11,13
783,4,1.0,2000,2.0,0.0,0.0,4,7,1,111
784,6,2.75,3610,1.5,0.0,0.0,4,8,12,56
785,5,1.75,1930,1.0,0.0,0.0,4,8,3,56
786,2,1.0,1280,1.0,0.0,0.0,3,7,4,58
787,4,2.0,2090,1.0,0.0,0.0,4,7,11,38
788,3,1.5,1940,1.0,0.0,0.0,4,7,7,53
789,3,2.5,1800,2.0,0.0,0.0,4,7,5,32
790,3,1.75,1730,1.0,0.0,0.0,4,7,6,42
791,4,2.5,2810,2.0,0.0,0.0,3,9,6,40
792,4,3.5,3550,1.0,0.0,2.0,3,11,7,23
793,4,1.0,1330,1.5,0.0,0.0,3,6,10,70
794,2,1.0,750,1.0,0.0,0.0,3,6,3,72
795,4,1.0,1760,1.0,0.0,0.0,3,7,7,75
796,4,2.5,3200,2.0,0.0,0.0,3,9,10,29
797,4,2.0,1740,1.0,0.0,0.0,5,8,9,64
798,3,2.5,2100,2.0,0.0,0.0,3,8,10,23
799,4,3.5,4270,1.0,0.0,0.0,4,12,2,29
800,3,2.0,1340,1.5,0.0,0.0,3,7,8,109
801,4,2.5,3190,1.0,0.0,3.0,5,9,5,55
802,3,2.5,1630,2.0,0.0,0.0,3,8,1,35
803,5,2.5,2990,2.0,0.0,0.0,3,9,1,15
804,4,1.0,1550,1.5,0.0,0.0,3,6,6,68
805,3,2.25,1690,2.0,0.0,0.0,3,8,4,33
806,4,2.25,1960,2.0,0.0,0.0,3,8,11,33
807,3,2.75,2390,1.0,0.0,0.0,5,8,6,45
808,3,2.5,2600,2.0,0.0,0.0,3,7,9,18
809,3,2.0,1950,1.0,0.0,0.0,3,8,8,23
810,3,1.0,1250,1.0,0.0,0.0,4,7,1,58
811,2,2.25,1180,2.0,0.0,0.0,3,8,10,14
812,3,2.5,1680,2.0,0.0,0.0,3,7,5,18
813,4,2.25,2220,2.0,0.0,0.0,3,9,10,33
814,4,4.25,4890,2.0,0.0,2.0,3,11,3,23
815,3,3.25,2660,2.5,0.0,0.0,3,8,12,8
816,3,1.5,1150,2.0,0.0,0.0,3,7,12,34
817,2,2.0,1130,1.0,0.0,0.0,4,6,5,81
818,5,2.75,2760,2.0,0.0,0.0,3,9,8,17
819,3,2.0,1430,1.0,0.0,0.0,3,7,7,30
820,3,1.0,1490,1.5,0.0,0.0,4,5,10,90
821,4,2.5,2030,2.0,0.0,0.0,3,8,8,18
822,3,2.0,3010,2.0,0.0,2.0,5,9,9,91
823,3,1.0,1810,1.0,0.0,0.0,4,7,10,68
824,3,1.0,1810,1.0,0.0,0.0,4,7,2,68
825,3,1.0,970,1.0,0.0,0.0,3,6,8,54
826,3,1.75,2010,1.5,0.0,0.0,5,7,5,96
827,4,1.0,1300,1.5,0.0,0.0,3,6,9,75
828,3,1.5,1260,1.0,0.0,0.0,3,7,5,63
829,4,2.25,2610,2.0,0.0,0.0,3,8,3,39
830,3,1.75,1910,1.0,0.0,3.0,3,8,2,81
831,3,2.25,1780,2.0,0.0,0.0,4,8,6,35
832,4,2.25,1900,1.0,0.0,0.0,4,8,6,47
833,6,2.25,2450,1.0,0.0,2.0,3,7,9,65
834,3,1.75,1380,1.0,0.0,0.0,4,5,11,83
835,3,1.75,1920,1.0,0.0,0.0,4,7,3,45
836,2,1.75,1350,1.0,0.0,0.0,3,8,7,18
837,2,1.75,1350,1.0,0.0,0.0,3,8,5,18
838,4,1.75,2510,1.0,0.0,2.0,4,8,7,60
839,4,2.5,2470,2.0,0.0,0.0,3,8,1,20
840,4,1.75,1660,1.0,0.0,0.0,3,7,12,66
841,3,1.0,1340,1.0,0.0,0.0,3,7,11,35
842,3,1.0,1620,1.5,0.0,0.0,4,7,5,111
843,3,2.25,2300,2.0,0.0,0.0,3,8,1,45
844,4,3.5,2000,3.0,0.0,0.0,3,8,12,14
845,3,2.25,1640,1.0,0.0,0.0,4,8,5,50
846,4,2.0,1530,1.5,0.0,0.0,4,7,11,110
847,3,1.75,4000,1.0,0.0,0.0,3,9,7,35
848,3,1.75,1610,1.0,0.0,0.0,3,7,3,45
849,3,2.0,2070,1.0,0.0,0.0,4,7,12,53
850,4,2.5,1900,2.0,0.0,0.0,3,8,5,28
851,3,1.0,1050,1.0,0.0,0.0,4,7,10,62
852,3,2.5,1520,2.0,0.0,0.0,3,8,7,16
853,4,1.75,2390,1.0,0.0,0.0,3,7,7,73
854,5,2.75,2400,2.0,0.0,0.0,3,8,6,24
855,4,2.5,1790,2.0,0.0,0.0,3,7,8,17
856,3,2.5,1720,2.0,0.0,0.0,3,7,10,29
857,4,2.75,2980,1.0,0.0,0.0,4,8,3,43
858,3,1.0,1520,1.5,0.0,3.0,5,8,6,34
859,3,1.75,1150,1.0,0.0,0.0,4,7,11,45
860,1,0.75,380,1.0,0.0,0.0,3,5,6,59
861,3,1.0,910,1.0,0.0,0.0,3,7,5,71
862,3,1.75,1650,1.0,0.0,0.0,3,8,8,46
863,3,3.5,2480,2.0,0.0,0.0,3,10,3,12
864,4,2.5,2050,2.0,0.0,0.0,3,8,11,32
865,3,2.25,1420,2.0,0.0,0.0,4,7,3,33
866,3,2.5,3460,2.0,0.0,0.0,3,7,4,21
867,3,2.5,1500,2.0,0.0,0.0,3,8,7,26
868,2,1.0,1320,1.0,0.0,0.0,4,7,12,114
869,5,2.5,2180,1.0,0.0,0.0,4,8,4,45
870,3,1.75,1830,1.0,0.0,0.0,3,7,4,103
871,3,2.25,1620,1.0,0.0,0.0,3,7,9,60
872,3,2.0,2920,1.0,0.0,2.0,5,8,3,47
873,4,2.5,3300,2.0,0.0,0.0,3,10,2,38
874,3,2.25,3060,2.0,0.0,0.0,3,10,5,39
875,3,1.0,1530,1.0,0.0,0.0,3,7,2,63
876,3,2.0,1910,1.0,0.0,0.0,3,7,11,44
877,3,1.0,1020,1.0,0.0,0.0,3,7,12,68
878,3,1.0,1150,1.0,0.0,0.0,3,6,5,90
879,3,1.5,1260,1.0,0.0,0.0,3,7,8,81
880,4,2.0,1920,1.0,0.0,0.0,2,6,2,108
881,4,2.25,1800,1.0,0.0,0.0,3,8,10,53
882,3,1.75,2040,2.0,0.0,0.0,5,7,9,98
883,4,2.5,2200,2.0,0.0,0.0,5,8,6,114
884,5,2.5,3200,1.0,0.0,0.0,3,7,6,70
885,5,3.25,2400,2.0,0.0,0.0,4,7,11,94
886,2,1.5,1140,3.0,0.0,0.0,3,7,7,17
887,3,1.5,1330,1.0,0.0,0.0,3,7,8,46
888,3,2.5,1940,2.0,0.0,0.0,4,8,7,28
889,3,2.5,3000,2.0,0.0,0.0,3,9,6,27
890,4,1.0,1820,1.5,0.0,0.0,3,8,11,99
891,4,2.5,2910,2.0,0.0,0.0,3,8,5,20
892,2,1.0,1090,1.0,0.0,0.0,3,6,7,68
893,3,2.0,1230,2.0,0.0,0.0,3,7,8,19
894,5,2.5,1710,1.5,0.0,0.0,3,7,11,60
895,5,2.5,3160,1.0,0.0,0.0,4,9,5,51
896,3,2.5,2680,2.0,0.0,0.0,3,9,8,29
897,4,2.25,2190,2.0,0.0,0.0,4,8,3,45
898,3,1.75,1260,1.0,0.0,0.0,4,7,4,34
